"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2546","spiritold_1d54770a","","","False","","","spiritold ""So remember, Marcus, remember... "" id spiritold_1d54770a"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:107","string_5763afd9","","","False","","","""Would you like to {b}KEEP{/b} next click hinting arrows? (These arrows point at the next area that needs to be interacted with, which lowers the difficulty of the game.)\nYou can toggle this in the options menu at any time."""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:125","string_1c9182cd","","","False","","","""Ogle Xandria's assets"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:125","string_754b9d1f","","","False","","","""Talk with Xandria"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:125","string_d18f2a4a","","","False","","","""Distract Xandria and make your move"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:442","string_d20844d6","","","False","","","""Leave{#prologue_hagrid}"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:442","string_fd038fc7","","","False","","","""Ignore"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:442","string_402b95fc","","","False","","","""Say hello"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:517","string_243f7a1e","","","False","","","""Yay"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:517","string_07f622b3","","","False","","","""Nay"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:517","string_3eb5497d","","","False","","","""Neither confirm nor deny"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:607","string_5c43eb47","","","False","","","""I found something you might be interested in"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:607","string_ad3ad49c","","","False","","","""Excuse yourself"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:607","string_1815cdab","","","False","","","""Return to Hogsmeade"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:826","string_a572c0b8","","","False","","","""You're breaking the rules"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:826","string_9fbd73ad","","","False","","","""I must get to the notice board!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:826","string_3e0323cc","","","False","","","""I'm next"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:826","string_072b2dd3","","","False","","","""This is pointless"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1013","string_08d1a59a","","","False","","","""Headmaster"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1013","string_89f16c37","","","False","","","""Medicus"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1013","string_f5c0a1c9","","","False","","","""Student"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1013","string_322cb471","","","False","","","""Professor"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1144","string_f3006632","","","False","","","""Fire!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1144","string_1ef502e4","","","False","","","""Voice!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1144","string_279022f9","","","False","","","""Work!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1226","string_81cdd663","","","False","","","""Violetta"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1425","string_e14fa390","","","False","","","""Soap eye!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1425","string_4a593904","","","False","","","""Mimbulus beetletonia!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1425","string_47635cbe","","","False","","","""The cake is a lie!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1567","string_cad82ae0","","","False","","","""We lay in wait, waiting to blow!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1567","string_2bee8362","","","False","","","""You don't need venom if you know how to swallow!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1567","string_ce7733f4","","","False","","","""Parseltongue's have the most fun!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1705","string_7153fc6f","","","False","","","""Two rings, two ends..."""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1705","string_6fe7f658","","","False","","","""What has a shaft, a head, is shaped like a stick and is long and hard?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1705","string_a7e0b89b","","","False","","","""Every man has one. It feels great if you blow it, but it drips if you're not careful. What is it?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1705","string_0c9e7e20","","","False","","","""Some prefer being on top, others on the bottom. It always involves a bed. What is it?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1705","string_51d6f4f4","","","False","","","""<Knock on the door>"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1712","string_58eb6250","","","False","","","""A magnetic coil?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1712","string_ca0e46fb","","","False","","","""Expressionists exhibition?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1712","string_3f6a41fe","","","False","","","""Scissors?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1738","string_f940c535","","","False","","","""Ice cream stick?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1738","string_aef7fd3c","","","False","","","""A cane?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1738","string_9d0aad3d","","","False","","","""Cock?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1763","string_62173771","","","False","","","""Dick?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1763","string_b7c3da05","","","False","","","""A nose?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1763","string_8ad38a38","","","False","","","""Water hose?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1787","string_51d2476d","","","False","","","""Sex?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1787","string_90a7a444","","","False","","","""A spell \""Wingardium Leviosa\""?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1787","string_25b1fce9","","","False","","","""Bunk beds?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1941","string_051a0524","","","False","","","""Examine the large barrel"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1941","string_2ede47a0","","","False","","","""Examine the tipped over barrel"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1941","string_3095955f","","","False","","","""Examine the medium barrel in the middle"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1958","string_24af200a","","","False","","","""Tap the beat of a \""A Cauldron Full of Hot, Strong Love\"""""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1958","string_eb75d277","","","False","","","""Tap \""Hoggy Warty Hogwarts\"""""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1958","string_22970191","","","False","","","""Just knock three times"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2131","string_001bb2cb","","","False","","","""When can I conduct my first examinations?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2131","string_2bf870f1","","","False","","","""What will be my responsibilities during the summer holidays?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2131","string_80735012","","","False","","","""You mentioned that you were leaving. Who will be the Headmaster in your stead?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2131","string_fcae58ce","","","False","","","""I have a few concerning my position"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2173","string_7dfa76f3","","","False","","","""Deflowering and the {i}Ripe Apple{/i}"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2173","string_36d7c98f","","","False","","","""Medicine and IMVOIS"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2173","string_bf9edda8","","","False","","","""Magic and IMVOIS (finish the conversation)"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2265","string_c4d1c8b9","","","False","","","""Ignore the compliment"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2265","string_c36d0852","","","False","","","""Accept the compliment"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2265","string_a9dc5879","","","False","","","""Return the compliment"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2279","string_2752e81c","","","False","","","""Yes, I know enough"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2279","string_c12125eb","","","False","","","""No, let's go over the details"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2344","string_689c290d","","","False","","","""How in Merlin's name am I headmaster?!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2344","string_1fe53cb1","","","False","","","""Why in Merlin's beard did I only learn about this now?!"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2344","string_1cfe9675","","","False","","","""Meaning... I am no longer a Head Medicus?"""
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2456","string_f673cdd5","","","False","","","""Yes {image=images/ui/menu_heart.png}"""
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:114","markus_9d10eb09","Nem kell sietnem. Meg kell látogatnom Roxmorts-ot és kell találnom egy üres szobát ahol maradhatok egy éjszakára.","","False","","","markus ""(I shouldn't be hasty. I need to visit Hogsmeade first and find a room.)"" id markus_9d10eb09"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:294","markus_2c2e00e9","Nem akarok Roxmortsban ragadni egész nap.","","False","","","markus ""I don't want to be stuck in Hogsmeade for the rest of the day."" id markus_2c2e00e9"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:400","markus_c4a3d655","Jó lenne látni mi van az iskolai faliújságon, de kényelmetlenül kéne áthajolnom rajtuk. Nem tudom hogy értékelnék-e nagyon.","","False","","","markus ""It'd be nice to see what's on the school notice board, but to do that I'd have to lean over the kissing the couple, and I don't think they'd appreciate that at all."" id markus_c4a3d655"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:680","markus_1b8785d1","Először meg kell látogatnom a fakultást hogy felfrissítsem a memóriámat az iskoláról.","","False","","","markus ""I need to visit the faculties first to refresh my memory about the school."" id markus_1b8785d1"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:845","markus_11cdcc1d","Ennyi elég mára. Holnap végre teljes értékű alkalmazottja leszek ennek az intézménynek.","","False","","","markus ""I think it's enough for today. Tomorrow, I'll finally be a full-fledged employee in this institution."" id markus_11cdcc1d"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:847","markus_bec4246d","Itt az ideje hogy visszatérjek Roxmortsba...","","False","","","markus ""It's time to return to Hogsmeade..."" id markus_bec4246d"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:965","markus_be12bd3c","Túl hamar van hogy elmenjek. Még vannak tennivalóim.","","False","","","markus ""It is too early to leave. I still have things to do."" id markus_be12bd3c"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1004","markus_8af127ad","Tegnap voltam ott, nincs értelme újra odamenni amikor találkozni próbálok Dumbledore-al.","","False","","","markus ""I was there yesterday, no reason to go there again when I am trying to meet Dumbledore."" id markus_8af127ad"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1117","markus_e0f3a092","Túl hamar van hogy elmenjek. Még vannak tennivalóim.","","False","","","markus ""It is too early to leave. I still have things to do."" id markus_e0f3a092"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1147","markus_a977743b","Nincs semmi tennivalóm ott.","","False","","","markus ""I have nothing to do there."" id markus_a977743b"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1151","markus_a977743b_1","Nincs semmi tennivalóm ott.","","False","","","markus ""I have nothing to do there."" id markus_a977743b_1"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1155","markus_a977743b_2","Nincs semmi tennivalóm ott.","","False","","","markus ""I have nothing to do there."" id markus_a977743b_2"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1159","markus_a977743b_3","Nincs semmi tennivalóm ott.","","False","","","markus ""I have nothing to do there."" id markus_a977743b_3"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1178","markus_1d9c99d1","Ezt nézd meg, leszedték az összes trágárságot! Én meg azt reméltem hogy anonim képtábla lesz... ","","False","","","markus ""Will you look at this? They removed all the smut! And here I was hoping for an anonymous image-board..."" id markus_1d9c99d1"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1240","markus_1c4d2d24","Azt hiszem ideje hogy...","","False","","","markus ""I think it's time to..."" id markus_1c4d2d24"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1245","macgon_0fb7cd6b","Hé, Marcus, mit csinálsz? Van...","","False","","","macgon ""Hey, Marcus, what are you doing? It's..."" id macgon_0fb7cd6b"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1250","markus_57117cc8","Éppen csak hogy bejöttem. Le kell nyugodnom.","","False","","","markus ""I just came in. I need to calm down."" id markus_57117cc8"
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:16","string_f33fd698","","","False","","","""Azkaban"""
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:74","string_6eb79730","Roxmort állomás közelében","","False","","","""Near the Hogsmeade Station"""
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:146","string_502faed4","","","False","","","""Headmaster's Office"""
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:164","string_413ecdd2","","","False","","","""The next day..."""
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:318","string_ed4a05a4","","","False","","","""Hogwarts School of Witchcraft and Wizardry """
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:374","string_b7c13aca","","","False","","","""The Gate"""
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:505","string_f809fc2e","","","False","","","""West Academic Wing"""
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:727","string_a726dda9","","","False","","","""After some time..."""
"game/scripts/plot/act_1_new/chapter_1/menus.rpy:1237","string_fc6d9720","Átmenet a következő fejezetre?","","False","","","""Transition to next chapter?"""
