Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
S_1d0a6776_3	S	...	game/tl/english/my_label.rpy	323	S "[what]" id S_1d0a6776_3
C_0eb929cf	C	(But, you know, I like it here. Great company, great food, everything is great! Let's stay here!)	game/tl/english/my_label.rpy	329	C "[what]" id C_0eb929cf
S_49ae82a9_1	S	!!!	game/tl/english/my_label.rpy	335	S "[what]" id S_49ae82a9_1
S_f36dabee	S	(Are you kidding?)	game/tl/english/my_label.rpy	341	S "[what]" id S_f36dabee
C_d9d3ce23	C	(Of course not.)	game/tl/english/my_label.rpy	347	C "[what]" id C_d9d3ce23
S_277c24ed	S	(You little...)	game/tl/english/my_label.rpy	353	S "[what]" id S_277c24ed
narrator_bd20daf1		Sarah presses the button which alerts Stukov, but nothing happens.	game/tl/english/my_label.rpy	359	"[what]" id narrator_bd20daf1
S_4065bc22	S	Stukov's out right now. I'll have to wait till he comes back.	game/tl/english/my_label.rpy	365	S "[what]" id S_4065bc22
narrator_bd20daf1_1		Sarah presses the button which alerts Stukov, but nothing happens.	game/tl/english/my_label.rpy	371	"[what]" id narrator_bd20daf1_1
S_c5d99ba1	S	That bastard must've planned it all.	game/tl/english/my_label.rpy	377	S "[what]" id S_c5d99ba1
A_31bd8cee	A	Hm, I see you've found my favourite poster!	game/tl/english/my_label.rpy	383	A "[what]" id A_31bd8cee
A_2b8172de	A	You must've like it too, I gather.	game/tl/english/my_label.rpy	389	A "[what]" id A_2b8172de
A_ffe39226	A	Heh, I have so many memories linked to it...	game/tl/english/my_label.rpy	395	A "[what]" id A_ffe39226
A_2b96a630	A	What did you want?	game/tl/english/my_label.rpy	401	A "[what]" id A_2b96a630
A_7bf7b01d	A	Missed me?	game/tl/english/my_label.rpy	407	A "[what]" id A_7bf7b01d
S_6c598abd	S	Take me to Abathur.	game/tl/english/my_label.rpy	413	S "[what]" id S_6c598abd
A_feca4e7f	A	We just returned from him, you should rest for now.	game/tl/english/my_label.rpy	419	A "[what]" id A_feca4e7f
narrator_6476baa4		You're not of high enough level, complete other scenes first.	game/tl/english/my_label.rpy	425	"[what]" id narrator_6476baa4
A_de4401bc	A	Enough talking. We can discuss it further tomorrow.	game/tl/english/my_label.rpy	431	A "[what]" id A_de4401bc
A_1b17e9ac	A	What did you want?	game/tl/english/my_label.rpy	437	A "[what]" id A_1b17e9ac
S_2ae48edf	S	Yes... Were you such an asshole and a pervert when you were alive?	game/tl/english/my_label.rpy	443	S "[what]" id S_2ae48edf
A_bb912820	A	Eh...	game/tl/english/my_label.rpy	449	A "[what]" id A_bb912820
A_6c1c9f49	A	('Such'? She has no idea what a pervert I am!)	game/tl/english/my_label.rpy	455	A "[what]" id A_6c1c9f49
A_312cba36	A	Eh, yes. Always.	game/tl/english/my_label.rpy	461	A "[what]" id A_312cba36
S_474c438b	S	I knew it! You're just a sick pervert! You made up all of those 'trials' yourself because you like them!	game/tl/english/my_label.rpy	467	S "[what]" id S_474c438b
S_dc797266	S	I'm tired of this! Let me go immediately!	game/tl/english/my_label.rpy	473	S "[what]" id S_dc797266
A_f207d0d4	A	Wow-wow-wow, calm down, girl. I think you need some alone time. See ya!	game/tl/english/my_label.rpy	479	A "[what]" id A_f207d0d4
S_99cca41f	S	No! Stop right now, bastard! Don't you dare leave, I'm not finished yet!	game/tl/english/my_label.rpy	485	S "[what]" id S_99cca41f
narrator_16bfaff6		Stukov ran out of the room, and the door closed right after he passed it.	game/tl/english/my_label.rpy	491	"[what]" id narrator_16bfaff6
narrator_4da74ac1		Sarah tried banging on the door for a couple of minutes, but finally gave up, realising there would be no reaction.	game/tl/english/my_label.rpy	497	"[what]" id narrator_4da74ac1
A_0af3228f	A	Yeah? Going to shout at me again?	game/tl/english/my_label.rpy	503	A "[what]" id A_0af3228f
S_bb1ed975	S	No, I won't.	game/tl/english/my_label.rpy	509	S "[what]" id S_bb1ed975
A_6e090b18	A	Glad to hear that. So, what's up?	game/tl/english/my_label.rpy	515	A "[what]" id A_6e090b18
S_5e4f73ca	S	I wanted to ask something.	game/tl/english/my_label.rpy	521	S "[what]" id S_5e4f73ca
A_7f4abe8b	A	Go on.	game/tl/english/my_label.rpy	527	A "[what]" id A_7f4abe8b
S_2f958db3	S	You told me there was no other food here but that... gooey substance. Do you eat it too?	game/tl/english/my_label.rpy	533	S "[what]" id S_2f958db3
A_d2053fe6	A	...	game/tl/english/my_label.rpy	539	A "[what]" id A_d2053fe6
A_d2053fe6_1	A	...	game/tl/english/my_label.rpy	545	A "[what]" id A_d2053fe6_1
S_f421f718	S	???	game/tl/english/my_label.rpy	551	S "[what]" id S_f421f718
A_87ad5682	A	Any other questions?	game/tl/english/my_label.rpy	557	A "[what]" id A_87ad5682
S_f8d7b0b9	S	Hey, what's wrong? It's a simple question!	game/tl/english/my_label.rpy	563	S "[what]" id S_f8d7b0b9
A_8790f301	A	I just don't want to answer...	game/tl/english/my_label.rpy	569	A "[what]" id A_8790f301
S_1ffd4e7c	S	...	game/tl/english/my_label.rpy	575	S "[what]" id S_1ffd4e7c
A_8f8d4446	A	Talk to you later, I'm leaving now.	game/tl/english/my_label.rpy	581	A "[what]" id A_8f8d4446
S_a7f88017	S	(What's wrong with him?)	game/tl/english/my_label.rpy	587	S "[what]" id S_a7f88017
S_2d8778fb	S	A question was bothering me for awhile. There were other captives like me before, right?	game/tl/english/my_label.rpy	593	S "[what]" id S_2d8778fb
A_8ea29100	A	Of course. I have lots of experience.	game/tl/english/my_label.rpy	599	A "[what]" id A_8ea29100
S_217a5c2e	S	What happened to them? Where're they now?	game/tl/english/my_label.rpy	605	S "[what]" id S_217a5c2e
A_40c973f9	A	That's a good question...	game/tl/english/my_label.rpy	611	A "[what]" id A_40c973f9
A_283272fc	A	I'm not really sure. First, they go through me, then I send them to the Mistress. What happens to them after that I have no idea.	game/tl/english/my_label.rpy	617	A "[what]" id A_283272fc
A_36f122c2	A	(Of course I do. What I do to the prisoners is nothing compared to what awaits them!)	game/tl/english/my_label.rpy	623	A "[what]" id A_36f122c2
S_6be55446	S	But that means they could've been killed!	game/tl/english/my_label.rpy	629	S "[what]" id S_6be55446
A_baf19de8	A	No-no-no, don't worry. You can trust our Mistress, after all the trials, all captives are released.	game/tl/english/my_label.rpy	635	A "[what]" id A_baf19de8
A_48b58fc4	A	(Ahaha!)	game/tl/english/my_label.rpy	641	A "[what]" id A_48b58fc4
S_08acd895	S	Okay...	game/tl/english/my_label.rpy	647	S "[what]" id S_08acd895
A_20210e14	A	Yes?	game/tl/english/my_label.rpy	653	A "[what]" id A_20210e14
S_caba9b11	S	I'm really bored, I wanted to talk to someone beside Sai'mon	game/tl/english/my_label.rpy	659	S "[what]" id S_caba9b11
A_312f5fa0	A	Oh, okay then! Let me tell you a joke!	game/tl/english/my_label.rpy	665	A "[what]" id A_312f5fa0
S_79cc70c5	S	???	game/tl/english/my_label.rpy	671	S "[what]" id S_79cc70c5
S_038a9f0f	S	Okay, go on!	game/tl/english/my_label.rpy	677	S "[what]" id S_038a9f0f
A_ace0399a	A	Hm...	game/tl/english/my_label.rpy	683	A "[what]" id A_ace0399a
A_00f92511	A	How did it go?	game/tl/english/my_label.rpy	689	A "[what]" id A_00f92511
A_42be79bf	A	Oh, right!	game/tl/english/my_label.rpy	695	A "[what]" id A_42be79bf
A_bf397f3a	A	Before assaulting a Zerg base.	game/tl/english/my_label.rpy	701	A "[what]" id A_bf397f3a
A_36c1abec	A	-Sergeant, there's only enough food for half of your people!	game/tl/english/my_label.rpy	707	A "[what]" id A_36c1abec
A_fd65172f	A	-Brilliant! We'll have lunch after the assault is over and everyone will be satisfied...	game/tl/english/my_label.rpy	713	A "[what]" id A_fd65172f
S_1ffd4e7c_1	S	...	game/tl/english/my_label.rpy	719	S "[what]" id S_1ffd4e7c_1
A_4e1acd43	A	Ahaha!	game/tl/english/my_label.rpy	725	A "[what]" id A_4e1acd43
S_1ffd4e7c_2	S	...	game/tl/english/my_label.rpy	731	S "[what]" id S_1ffd4e7c_2
A_d96617aa	A	Come on, it's funny!	game/tl/english/my_label.rpy	737	A "[what]" id A_d96617aa
S_352efd7b	S	Thanks for coming...	game/tl/english/my_label.rpy	743	S "[what]" id S_352efd7b
A_b36891ad	A	No problem! Ahaha!	game/tl/english/my_label.rpy	749	A "[what]" id A_b36891ad
A_6a46a566	A	Yes?	game/tl/english/my_label.rpy	755	A "[what]" id A_6a46a566
S_60ab6621	S	Am I... Am I doing alright?	game/tl/english/my_label.rpy	761	S "[what]" id S_60ab6621
A_e21dcd63	A	Oh? What do you mean?	game/tl/english/my_label.rpy	767	A "[what]" id A_e21dcd63
S_caceed92	S	Well, you said you had experience, how am I doing in comparison to average? 	game/tl/english/my_label.rpy	773	S "[what]" id S_caceed92
A_55c6707e	A	Well, there were ones much more compliant than you...	game/tl/english/my_label.rpy	779	A "[what]" id A_55c6707e
A_ec3e771b	A	But you have quite a potential! I'm sure that if we work hard enough, you'll be my best achievement yet!	game/tl/english/my_label.rpy	785	A "[what]" id A_ec3e771b
S_1eda4cbb	S	Really?	game/tl/english/my_label.rpy	791	S "[what]" id S_1eda4cbb
A_9b00b8be	A	Of course! As I said, you really have a potential.	game/tl/english/my_label.rpy	797	A "[what]" id A_9b00b8be
S_b0c46045	S	Thanks!	game/tl/english/my_label.rpy	803	S "[what]" id S_b0c46045
S_79a62c84	S	I wanted to talk to you.	game/tl/english/my_label.rpy	809	S "[what]" id S_79a62c84
A_a330f5a7	A	I have a better idea. Let me tell you a joke!	game/tl/english/my_label.rpy	815	A "[what]" id A_a330f5a7
S_6bff196e	S	(Again with his stupid jokes...)	game/tl/english/my_label.rpy	821	S "[what]" id S_6bff196e
A_89e74de6	A	So, a patrol of four marines is in a forest. There's thick fog all around them, they can't see shit... And suddenly, a silhouette appears in the fog.	game/tl/english/my_label.rpy	827	A "[what]" id A_89e74de6
A_33731fa0	A	The commander shouts: 'Identify yourself immediately!'	game/tl/english/my_label.rpy	833	A "[what]" id A_33731fa0
A_a9101880	A	But the only answer he got was silence.	game/tl/english/my_label.rpy	839	A "[what]" id A_a9101880
A_fe771622	A	I repeat, identify yourself immediately or get blown apart!	game/tl/english/my_label.rpy	845	A "[what]" id A_fe771622
A_522b536f	A	Again, he received no answer.	game/tl/english/my_label.rpy	851	A "[what]" id A_522b536f
